Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler;Drift;Jitter
53000;6872863.276;-517884.8199;-277982.631;0;0;0;-2.063421836;0.699650091;768265.8225;1108832.893;5826956.18;-0.001135997;0;0;0;0;3.816450268;0;-2.063421836;0.699650091;0.012881821;0.148278758;0.784963578;8.012881821;26314.88141;-5007.555432;0;0;86453;2163;48;0;52996.30133;26306.94094;-156.2101333;-3.085231569
53100;6872923.498;-517327.7795;-277529.2182;0;0;0;-2.063190088;0.700301598;767765.218;1108332.286;5824325.472;-0.001135997;0;0;0;0;3.813518543;0;-2.063190088;0.700301598;0.018409125;0.148509957;0.785512476;8.018409125;26299.27547;-5004.585722;0;0;86453.1;2163;48;0;53096.303;26291.31992;-156.5186565;-3.094164585
53200;6872983.644;-516770.7337;-277075.802;0;0;0;-2.062957782;0.70095386;767264.9108;1107831.976;5821696.326;-0.001135997;0;0;0;0;3.810589531;0;-2.062957782;0.70095386;0.023942824;0.148741715;0.786062133;8.023942824;26283.63895;-5001.61019;0;0;86453.2;2163;48;0;53196.30467;26275.66806;-156.828073;-3.097317631
53300;6873043.716;-516213.6825;-276622.3825;0;0;0;-2.062724915;0.701606876;766764.9015;1107331.964;5819068.745;-0.001135997;0;0;0;0;3.807663235;0;-2.062724915;0.701606876;0.029482928;0.148974033;0.786612549;8.029482928;26267.97155;-4998.628784;0;0;86453.3;2163;48;0;53296.30634;26259.98525;-157.1378047;-3.105726363
53400;6873103.712;-515656.626;-276168.9596;0;0;0;-2.062491487;0.702260648;766265.1906;1106832.25;5816442.733;-0.001135997;0;0;0;0;3.804739653;0;-2.062491487;0.702260648;0.035029442;0.149206911;0.787163726;8.035029442;26252.27305;-4995.641459;0;0;86453.4;2163;48;0;53396.30801;26244.27147;-157.4483773;-3.11045532
53500;6873163.633;-515099.5642;-275715.5333;0;0;0;-2.062257494;0.702915176;765765.7787;1106332.836;5813818.292;-0.001135997;0;0;0;0;3.801818788;0;-2.062257494;0.702915176;0.040582376;0.149440354;0.787715663;8.040582376;26236.54376;-4992.648273;0;0;86453.5;2163;48;0;53496.30967;26228.52663;-157.7594229;-3.117813036
53600;6873223.48;-514542.4969;-275262.1037;0;0;0;-2.062022935;0.703570462;765266.6664;1105833.721;5811195.425;-0.001135997;0;0;0;0;3.798900641;0;-2.062022935;0.703570462;0.046141736;0.149674361;0.788268363;8.046141736;26220.78306;-4989.649112;0;0;86453.6;2163;48;0;53596.31134;26212.75069;-158.0712042;-3.123066889
53700;6873283.251;-513985.4243;-274808.6708;0;0;0;-2.061787808;0.704226507;764767.8544;1105334.906;5808574.136;-0.001135997;0;0;0;0;3.79598521;0;-2.061787808;0.704226507;0.05170753;0.149908938;0.788821826;8.05170753;26204.99144;-4986.644068;0;0;86453.7;2163;48;0;53696.313;26196.94357;-158.3835109;-3.130424607
53800;6873342.948;-513428.3464;-274355.2345;0;0;0;-2.06155211;0.704883311;764269.3431;1104836.392;5805954.428;-0.001135997;0;0;0;0;3.793072499;0;-2.06155211;0.704883311;0.057279765;0.150144084;0.789376053;8.057279765;26189.16865;-4983.633089;0;0;86453.8;2163;48;0;53796.31466;26181.10522;-158.6965533;-3.135154786
53900;6873402.569;-512871.2632;-273901.7949;0;0;0;-2.06131584;0.705540874;763771.1333;1104338.18;5803336.304;-0.001135997;0;0;0;0;3.790162506;0;-2.06131584;0.705540874;0.06285845;0.150379802;0.789931045;8.06285845;26173.31443;-4980.616132;0;0;86453.9;2163;48;0;53896.31632;26165.23556;-159.0100688;-3.143561683
54000;6873462.115;-512314.1746;-273448.352;0;0;0;-2.061078996;0.706199199;763273.2254;1103840.269;5800719.766;-0.001135997;0;0;0;0;3.787255234;0;-2.061078996;0.706199199;0.068443591;0.150616093;0.790486802;8.068443591;26157.42908;-4977.593251;0;0;86454;2163;48;0;53996.31799;26149.33456;-159.324425;-3.14724146
54100;6873521.587;-511757.0807;-272994.9058;0;0;0;-2.060841575;0.706858286;762775.6201;1103342.661;5798104.819;-0.001135997;0;0;0;0;3.784350682;0;-2.060841575;0.706858286;0.074035196;0.15085296;0.791043326;8.074035196;26141.51205;-4974.56434;0;0;86454.1;2163;48;0;54096.31965;26133.40211;-159.6391491;-3.155647745
54200;6873580.983;-511199.9814;-272541.4562;0;0;0;-2.060603576;0.707518136;762278.318;1102845.357;5795491.465;-0.001135997;0;0;0;0;3.781448852;0;-2.060603576;0.707518136;0.079633272;0.151090406;0.791600618;8.079633272;26125.56382;-4971.529493;0;0;86454.2;2163;48;0;54196.3213;26117.4382;-159.9547139;-3.160904656
54300;6873640.304;-510642.8769;-272088.0033;0;0;0;-2.060364996;0.708178749;761781.3197;1102348.356;5792879.707;-0.001135997;0;0;0;0;3.778549744;0;-2.060364996;0.708178749;0.085237828;0.151328431;0.792158678;8.085237828;26109.58404;-4968.488641;0;0;86454.3;2163;48;0;54296.32296;26101.44273;-160.2708044;-3.16773503
54400;6873699.551;-510085.767;-271634.5472;0;0;0;-2.060125833;0.708840127;761284.6257;1101851.659;5790269.549;-0.001135997;0;0;0;0;3.77565336;0;-2.060125833;0.708840127;0.09084887;0.15156704;0.792717507;8.09084887;26093.57256;-4965.441759;0;0;86454.4;2163;48;0;54396.32462;26085.41565;-160.5875779;-3.173515614
54500;6873758.722;-509528.6519;-271181.0877;0;0;0;-2.059886086;0.70950227;760788.2368;1101355.267;5787660.994;-0.001135997;0;0;0;0;3.772759699;0;-2.059886086;0.70950227;0.096466406;0.151806233;0.793277107;8.096466406;26077.52964;-4962.388893;0;0;86454.5;2163;48;0;54496.32627;26069.35689;-160.9049294;-3.179822928
54600;6873817.818;-508971.5314;-270727.6249;0;0;0;-2.059645751;0.710165179;760292.1534;1100859.181;5785054.044;-0.001135997;0;0;0;0;3.769868764;0;-2.059645751;0.710165179;0.102090444;0.152046011;0.793837478;8.102090444;26061.45469;-4959.329932;0;0;86454.6;2163;48;0;54596.32793;26053.2664;-161.2229117;-3.186652691
54700;6873876.84;-508414.4057;-270274.1589;0;0;0;-2.059404828;0.710828856;759796.3762;1100363.402;5782448.704;-0.001135997;0;0;0;0;3.766980553;0;-2.059404828;0.710828856;0.10772099;0.152286379;0.79439862;8.10772099;26045.34822;-4956.264972;0;0;86454.7;2163;48;0;54696.32958;26037.14411;-161.541577;-3.192433885
54800;6873935.786;-507857.2747;-269820.6896;0;0;0;-2.059163313;0.711493301;759300.9058;1099867.929;5779844.976;-0.001135997;0;0;0;0;3.76409507;0;-2.059163313;0.711493301;0.113358053;0.152527337;0.794960536;8.113358053;26029.20994;-4953.193959;0;0;86454.8;2163;48;0;54796.33124;26020.98995;-161.8608204;-3.199266096
54900;6873994.657;-507300.1384;-269367.217;0;0;0;-2.058921205;0.712158515;758805.7429;1099372.763;5777242.863;-0.001135997;0;0;0;0;3.761212313;0;-2.058921205;0.712158515;0.11900164;0.152768889;0.795523226;8.11900164;26013.03963;-4950.116851;0;0;86454.9;2163;48;0;54896.33289;26004.80387;-162.180747;-3.205046066
55000;6874053.454;-506742.9968;-268913.7411;0;0;0;-2.058678501;0.712824499;758310.8879;1098877.905;5774642.369;-0.001135997;0;0;0;0;3.758332285;0;-2.058678501;0.712824499;0.124651758;0.153011034;0.79608669;8.124651758;25996.83754;-4947.033697;0;0;86455;2163;48;0;54996.33454;25988.58579;-162.5012516;-3.211878276
55100;6874112.175;-506185.85;-268460.262;0;0;0;-2.058435199;0.713491253;757816.3416;1098383.356;5772043.496;-0.001135997;0;0;0;0;3.755454985;0;-2.058435199;0.713491253;0.130308415;0.153253778;0.79665093;8.130308415;25980.60312;-4943.944389;0;0;86455.1;2163;48;0;55096.33619;25972.33567;-162.8224394;-3.218708039
55200;6874170.821;-505628.6978;-268006.7796;0;0;0;-2.058191298;0.714158779;757322.1044;1097889.117;5769446.249;-0.001135997;0;0;0;0;3.752580416;0;-2.058191298;0.714158779;0.135971618;0.153497121;0.797215947;8.135971618;25964.33686;-4940.849023;0;0;86455.2;2163;48;0;55196.33784;25956.05342;-163.1443102;-3.223438831
55300;6874229.393;-505071.5405;-267553.294;0;0;0;-2.057946794;0.714827078;756828.1772;1097395.187;5766850.63;-0.001135997;0;0;0;0;3.749708577;0;-2.057946794;0.714827078;0.141641374;0.153741066;0.797781741;8.141641374;25948.03846;-4937.74754;0;0;86455.3;2163;48;0;55296.33948;25939.73899;-163.4666541;-3.231322667
55400;6874287.889;-504514.3779;-267099.8051;0;0;0;-2.057701686;0.71549615;756334.5604;1096901.567;5764256.643;-0.001135997;0;0;0;0;3.74683947;0;-2.057701686;0.71549615;0.147317692;0.153985615;0.798348313;8.147317692;25931.70772;-4934.639904;0;0;86455.4;2163;48;0;55396.34113;25923.39233;-163.7897864;-3.236574684
55500;6874346.31;-503957.21;-266646.3129;0;0;0;-2.057455972;0.716165996;755841.2546;1096408.259;5761664.29;-0.001135997;0;0;0;0;3.743973095;0;-2.057455972;0.716165996;0.15290071;0.154230769;0.798915664;8.15290071;25915.34488;-4931.526158;0;0;86455.5;2163;48;0;55496.34278;25907.01335;-164.1134438;-3.244459745
55600;6874404.656;-503400.0369;-266192.8176;0;0;0;-2.057209649;0.716836617;755348.2605;1095915.262;5759073.575;-0.001135997;0;0;0;0;3.741109453;0;-2.057209649;0.716836617;0.158474901;0.154476532;0.799483796;8.158474901;25898.9494;-4928.406204;0;0;86455.6;2163;48;0;55596.34442;25890.602;-164.4378898;-3.2491887
55700;6874462.927;-502842.8586;-265739.319;0;0;0;-2.056962714;0.717508014;754855.5788;1095422.578;5756484.501;-0.001135997;0;0;0;0;3.738248546;0;-2.056962714;0.717508014;0.164055541;0.154722905;0.800052708;8.164055541;25882.52176;-4925.280127;0;0;86455.7;2163;48;0;55696.34606;25874.15821;-164.7628087;-3.256545194
55800;6874521.124;-502285.675;-265285.8172;0;0;0;-2.056715167;0.718180188;754363.2099;1094930.207;5753897.071;-0.001135997;0;0;0;0;3.735390374;0;-2.056715167;0.718180188;0.169642637;0.154969891;0.800622402;8.169642637;25866.06167;-4922.147876;0;0;86455.8;2163;48;0;55796.34771;25857.68193;-165.0884632;-3.262851285
55900;6874579.245;-501728.4862;-264832.3121;0;0;0;-2.056467004;0.71885314;753871.1546;1094438.149;5751311.29;-0.001135997;0;0;0;0;3.732534938;0;-2.056467004;0.71885314;0.175236199;0.155217493;0.80119288;8.175236199;25849.56888;-4919.009403;0;0;86455.9;2163;48;0;55896.34935;25841.17309;-165.4147483;-3.269157376
56000;6874637.291;-501171.2922;-264378.8039;0;0;0;-2.056218223;0.71952687;753379.4134;1093946.405;5748727.159;-0.001135997;0;0;0;0;3.729682239;0;-2.056218223;0.71952687;0.180836231;0.155465711;0.80176414;8.180836231;25833.04372;-4915.864768;0;0;86456;2163;48;0;55996.35099;25824.63161;-165.7416641;-3.275464689
56100;6874695.262;-500614.093;-263925.2924;0;0;0;-2.055968822;0.72020138;752887.987;1093454.976;5746144.682;-0.001135997;0;0;0;0;3.726832278;0;-2.055968822;0.72020138;0.186442742;0.155714549;0.802336185;8.186442742;25816.48557;-4912.713859;0;0;86456.1;2163;48;0;56096.35263;25808.05745;-166.0692105;-3.282293841
56200;6874753.158;-500056.8886;-263471.7778;0;0;0;-2.055718799;0.72087667;752396.876;1092963.862;5743563.863;-0.001135997;0;0;0;0;3.723985056;0;-2.055718799;0.72087667;0.192055739;0.155964008;0.802909016;8.192055739;25799.89496;-4909.55677;0;0;86456.2;2163;48;0;56196.35426;25791.45052;-166.3974399;-3.288076259
56300;6874810.979;-499499.679;-263018.2599;0;0;0;-2.055468152;0.721552741;751906.081;1092473.065;5740984.704;-0.001135997;0;0;0;0;3.721140574;0;-2.055468152;0.721552741;0.197675229;0.156214093;0.803482633;8.197675229;25783.27157;-4906.393444;0;0;86456.3;2163;48;0;56296.3559;25774.81078;-166.7262476;-3.294907857
56400;6874868.725;-498942.4642;-262564.7388;0;0;0;-2.055216877;0.722229594;751415.6027;1091982.584;5738407.209;-0.001135997;0;0;0;0;3.718298832;0;-2.055216877;0.722229594;0.203301219;0.156464804;0.804057037;8.203301219;25766.6152;-4903.223841;0;0;86456.4;2163;48;0;56396.35754;25758.13816;-167.0557383;-3.30173762
56500;6874926.396;-498385.2442;-262111.2146;0;0;0;-2.054964973;0.72290723;750925.4416;1091492.42;5735831.382;-0.001135997;0;0;0;0;3.715459832;0;-2.054964973;0.72290723;0.208933716;0.156716142;0.804632229;8.208933716;25749.92608;-4900.048009;0;0;86456.5;2163;48;0;56496.35917;25741.43258;-167.3859121;-3.306994531
56600;6874983.992;-497828.019;-261657.6872;0;0;0;-2.054712437;0.723585649;750435.5984;1091002.575;5733257.225;-0.001135997;0;0;0;0;3.712623575;0;-2.054712437;0.723585649;0.214572727;0.156968113;0.80520821;8.214572727;25733.20368;-4896.865841;0;0;86456.6;2163;48;0;56596.36081;25724.69399;-167.7166116;-3.31540204
56700;6875041.513;-497270.7886;-261204.1566;0;0;0;-2.054459268;0.724264854;749946.0738;1090513.047;5730684.742;-0.001135997;0;0;0;0;3.709790062;0;-2.054459268;0.724264854;0.220218261;0.157220717;0.805784981;8.220218261;25716.44848;-4893.677432;0;0;86456.7;2163;48;0;56696.36244;25707.92233;-168.0481518;-3.319079981
56800;6875098.959;-496713.5531;-260750.6228;0;0;0;-2.054205462;0.724944844;749456.8683;1090023.839;5728113.937;-0.001135997;0;0;0;0;3.706959293;0;-2.054205462;0.724944844;0.225870322;0.157473957;0.806362542;8.225870322;25699.66015;-4890.48272;0;0;86456.8;2163;48;0;56796.36407;25691.11751;-168.3800598;-3.329064624
56900;6875156.33;-496156.3124;-260297.0859;0;0;0;-2.053951017;0.72562562;748967.9826;1089534.951;5725544.812;-0.001135997;0;0;0;0;3.70413127;0;-2.053951017;0.72562562;0.23152892;0.157727835;0.806940896;8.23152892;25682.83857;-4887.281679;0;0;86456.9;2163;48;0;56896.3657;25674.27951;-168.7129662;-3.332744401
57000;6875213.626;-495599.0665;-259843.5458;0;0;0;-2.053695931;0.726307183;748479.4173;1089046.383;5722977.37;-0.001135997;0;0;0;0;3.701305994;0;-2.053695931;0.726307183;0.23719406;0.157982353;0.807520041;8.23719406;25665.9839;-4884.074342;0;0;86457;2163;48;0;56996.36733;25657.40821;-169.0462407;-3.340099671
57100;6875270.847;-495041.8155;-259390.0026;0;0;0;-2.053440202;0.726989534;747991.173;1088558.136;5720411.616;-0.001135997;0;0;0;0;3.698483465;0;-2.053440202;0.726989534;0.242865751;0.158237515;0.80809998;8.242865751;25649.09563;-4880.860611;0;0;86457.1;2163;48;0;57096.36896;25640.50359;-169.3802506;-3.347458612
57200;6875327.993;-494484.5593;-258936.4562;0;0;0;-2.053183827;0.727672674;747503.2505;1088070.211;5717847.552;-0.001135997;0;0;0;0;3.695663686;0;-2.053183827;0.727672674;0.248543998;0.158493321;0.808680713;8.248543998;25632.17424;-4877.640578;0;0;86457.2;2163;48;0;57196.37059;25623.56556;-169.7149965;-3.352186344
57300;6875385.064;-493927.298;-258482.9066;0;0;0;-2.052926804;0.728356604;747015.6502;1087582.608;5715285.182;-0.001135997;0;0;0;0;3.692846655;0;-2.052926804;0.728356604;0.254228809;0.158749777;0.809262241;8.254228809;25615.21938;-4874.414175;0;0;86457.3;2163;48;0;57296.37221;25606.59406;-170.0502151;-3.36006957
57400;6875442.06;-493370.0316;-258029.354;0;0;0;-2.05266913;0.729041325;746528.3729;1087095.329;5712724.509;-0.001135997;0;0;0;0;3.690032376;0;-2.05266913;0.729041325;0.259920192;0.159006883;0.809844565;8.259920192;25598.23095;-4871.181384;0;0;86457.4;2163;48;0;57396.37384;25589.58904;-170.3862221;-3.365850764
57500;6875498.981;-492812.76;-257575.7982;0;0;0;-2.052410803;0.729726836;746041.4192;1086608.372;5710165.537;-0.001135997;0;0;0;0;3.687220849;0;-2.052410803;0.729726836;0.265618153;0.15926464;0.810427685;8.265618153;25581.20909;-4867.942233;0;0;86457.5;2163;48;0;57496.37546;25572.55042;-170.7228072;-3.373732766
57600;6875555.826;-492255.4833;-257122.2392;0;0;0;-2.05215182;0.73041314;745554.7898;1086121.74;5707608.269;-0.001135997;0;0;0;0;3.684412074;0;-2.05215182;0.73041314;0.271322699;0.159523053;0.811011604;8.271322699;25564.15334;-4864.696631;0;0;86457.6;2163;48;0;57596.37709;25555.47814;-171.0601804;-3.378461722
57700;6875612.597;-491698.2015;-256668.6772;0;0;0;-2.051892179;0.731100238;745068.4852;1085635.433;5705052.708;-0.001135997;0;0;0;0;3.681606053;0;-2.051892179;0.731100238;0.277033837;0.159782123;0.81159632;8.277033837;25547.0641;-4861.444658;0;0;86457.7;2163;48;0;57696.37871;25538.37212;-171.3980266;-3.38581944
57800;6875669.293;-491140.9145;-256215.112;0;0;0;-2.051631877;0.731788129;744582.5062;1085149.452;5702498.857;-0.001135997;0;0;0;0;3.678802788;0;-2.051631877;0.731788129;0.282751575;0.160041854;0.812181837;8.282751575;25529.94113;-4858.186264;0;0;86457.8;2163;48;0;57796.38033;25521.23232;-171.7366086;-3.392651649
57900;6875725.913;-490583.6225;-255761.5438;0;0;0;-2.051370913;0.732476815;744096.8532;1084663.796;5699946.72;-0.001135997;0;0;0;0;3.676002278;0;-2.051370913;0.732476815;0.288475919;0.160302247;0.812768153;8.288475919;25512.7842;-4854.921408;0;0;86457.9;2163;48;0;57896.38195;25504.05866;-172.0758737;-3.398956517
58000;6875782.459;-490026.3253;-255307.9724;0;0;0;-2.051109283;0.733166296;743611.5271;1084178.468;5697396.301;-0.001135997;0;0;0;0;3.673204526;0;-2.051109283;0.733166296;0.294194303;0.160563306;0.813355271;8.294194303;25495.59357;-4851.650142;0;0;86458;2163;48;0;57996.38357;25486.85107;-172.4157694;-3.405262607
58100;6875838.93;-489469.0231;-254854.3979;0;0;0;-2.050846984;0.733856574;743126.5285;1083693.466;5694847.603;-0.001135997;0;0;0;0;3.670409531;0;-2.050846984;0.733856574;0.29986408;0.160825031;0.81394319;8.29986408;25478.36867;-4848.372351;0;0;86458.1;2163;48;0;58096.38519;25469.60949;-172.7562956;-3.412620325
58200;6875895.325;-488911.7157;-254400.8204;0;0;0;-2.050584016;0.734547649;742641.8579;1083208.793;5692300.629;-0.001135997;0;0;0;0;3.667617297;0;-2.050584016;0.734547649;0.305540406;0.161087427;0.814531912;8.305540406;25461.10999;-4845.088133;0;0;86458.2;2163;48;0;58196.3868;25452.33386;-173.0975577;-3.416823773
58300;6875951.646;-488354.4033;-253947.2397;0;0;0;-2.050320374;0.735239523;742157.5161;1082724.449;5689755.382;-0.001135997;0;0;0;0;3.664827822;0;-2.050320374;0.735239523;0.311223288;0.161350496;0.815121438;8.311223288;25443.81721;-4841.797427;0;0;86458.3;2163;48;0;58296.38842;25435.02411;-173.43924;-3.427335148
58400;6876007.891;-487797.0858;-253493.656;0;0;0;-2.050056056;0.735932195;741673.5037;1082240.434;5687211.866;-0.001135997;0;0;0;0;3.66204111;0;-2.050056056;0.735932195;0.316912733;0.16161424;0.815711769;8.316912733;25426.4902;-4838.500206;0;0;86458.4;2163;48;0;58396.39003;25417.68018;-173.7819736;-3.430485746
58500;6876064.062;-487239.7632;-253040.0692;0;0;0;-2.04979106;0.736625668;741189.8213;1081756.749;5684670.085;-0.001135997;0;0;0;0;3.65925716;0;-2.04979106;0.736625668;0.322608747;0.161878661;0.816302905;8.322608747;25409.12913;-4835.196505;0;0;86458.5;2163;48;0;58496.39165;25400.30199;-174.1250221;-3.438896314
58600;6876120.157;-486682.4355;-252586.4793;0;0;0;-2.049525383;0.73731994;740706.4697;1081273.395;5682130.042;-0.001135997;0;0;0;0;3.656475973;0;-2.049525383;0.73731994;0.328311337;0.162143763;0.816894847;8.328311337;25391.73346;-4831.886219;0;0;86458.6;2163;48;0;58596.39326;25382.88948;-174.4689118;-3.444149554
58700;6876176.178;-486125.1028;-252132.8863;0;0;0;-2.049259023;0.738015015;740223.4493;1080790.372;5679591.74;-0.001135997;0;0;0;0;3.653697552;0;-2.049259023;0.738015015;0.33402051;0.162409548;0.817487596;8.33402051;25374.30371;-4828.569448;0;0;86458.7;2163;48;0;58696.39487;25365.44259;-174.8133267;-3.452558898
58800;6876232.123;-485567.765;-251679.2903;0;0;0;-2.048991977;0.738710891;739740.761;1080307.681;5677055.182;-0.001135997;0;0;0;0;3.650921897;0;-2.048991977;0.738710891;0.339736273;0.162676019;0.818081153;8.339736273;25356.83949;-4825.246117;0;0;86458.8;2163;48;0;58796.39648;25347.96126;-175.1585826;-3.457287242
58900;6876287.994;-485010.4222;-251225.6913;0;0;0;-2.048724242;0.739407571;739258.4054;1079825.323;5674520.373;-0.001135997;0;0;0;0;3.648149009;0;-2.048724242;0.739407571;0.345458633;0.162943177;0.818675519;8.345458633;25339.34072;-4821.916211;0;0;86458.9;2163;48;0;58896.39809;25330.4454;-175.5043113;-3.465696587
59000;6876343.789;-484453.0743;-250772.0892;0;0;0;-2.048455816;0.740105055;738776.383;1079343.298;5671987.315;-0.001135997;0;0;0;0;3.64537889;0;-2.048455816;0.740105055;0.351187596;0.163211027;0.819270695;8.351187596;25321.80756;-4818.579762;0;0;86459;2163;48;0;58996.3997;25312.89497;-175.850881;-3.470424931
59100;6876399.509;-483895.7214;-250318.484;0;0;0;-2.048186696;0.740803343;738294.6946;1078861.607;5669456.012;-0.001135997;0;0;0;0;3.64261154;0;-2.048186696;0.740803343;0.356923169;0.16347957;0.819866681;8.356923169;25304.23947;-4815.236666;0;0;86459.1;2163;48;0;59096.40131;25295.30988;-176.1979235;-3.478833052
59200;6876455.154;-483338.3634;-249864.8759;0;0;0;-2.047916879;0.741502437;737813.3409;1078380.251;5666926.468;-0.001135997;0;0;0;0;3.639846961;0;-2.047916879;0.741502437;0.362665359;0.163748809;0.820463478;8.362665359;25286.63697;-4811.887021;0;0;86459.2;2163;48;0;59196.40291;25277.69009;-176.5458068;-3.484089351
59300;6876510.725;-482781.0004;-249411.2646;0;0;0;-2.047646364;0.742202338;737332.3224;1077899.23;5664398.686;-0.001135997;0;0;0;0;3.637085154;0;-2.047646364;0.742202338;0.368414173;0.164018747;0.821061087;8.368414173;25268.99969;-4808.530759;0;0;86459.3;2163;48;0;59296.40452;25260.03551;-176.8942157;-3.490919726
59400;6876566.22;-482223.6324;-248957.6504;0;0;0;-2.047375146;0.742903045;736851.64;1077418.545;5661872.67;-0.001135997;0;0;0;0;3.63432612;0;-2.047375146;0.742903045;0.374169617;0.164289386;0.82165951;8.374169617;25251.32753;-4805.167858;0;0;86459.4;2163;48;0;59396.40612;25242.34609;-177.2433077;-3.499327846
59500;6876621.64;-481666.2594;-248504.0331;0;0;0;-2.047103223;0.743604561;736371.2941;1076938.197;5659348.422;-0.001135997;0;0;0;0;3.631569861;0;-2.047103223;0.743604561;0.379931698;0.16456073;0.822258746;8.379931698;25233.62061;-4801.798344;0;0;86459.5;2163;48;0;59496.40772;25224.62176;-177.5932405;-3.502482116
59600;6876676.985;-481108.8813;-248050.4129;0;0;0;-2.046830594;0.744306886;735891.2855;1076458.186;5656825.947;-0.001135997;0;0;0;0;3.628816377;0;-2.046830594;0.744306886;0.385700422;0.16483278;0.822858797;8.385700422;25215.87846;-4798.422124;0;0;86459.6;2163;48;0;59596.40932;25206.86243;-177.9434887;-3.513515326
