Elapsed Time (ms);ECEF X (m);ECEF Y (m);ECEF Z (m);ECEF Error X (m);ECEF Error Y (m);ECEF Error Z (m);Body Azimuth (rad);Body Elevation (rad);Range (m);PSR (m);ADR;Clock Correction (s);Clock Noise (m);Delta Af0 (s);Delta Af1 (s/s);Iono Correction (m);Tropo Correction (m);PSR Offset (m);Receiver Antenna Azimuth (rad);Receiver Antenna Elevation (rad);Receiver Antenna Gain (dBi);SV Antenna Azimuth (rad);SV Antenna Elevation (rad);Relative Power Level (incl. Receiver Antenna gain) (dB);Doppler Frequency (Hz);PSR Change Rate (m/s);Receiver Carrier Phase Offset (rad);Satellite Carrier Phase Offset (rad);GPS TOW;GPS Week Number;SBAS t0;Calibration offset (m);PSR satellite time (ms);Doppler
34100;6536964.247;-440071.1649;-163406.3361;0;0;0;-1.926335024;0.326246701;495570.7787;836141.6168;4393953.853;-0.001135997;0;0;0;0;7.599126409;0;-1.926335024;0.326246701;-3.234216844;0.128105685;0.397935218;4.765783156;35303.60439;-6718.052542;0;0;86434.1;2163;32;0;34097.21093;35298.85445
34200;6537016.416;-439430.216;-163044.352;0;0;0;-1.926087033;0.326817254;494899.0639;835469.8896;4390423.903;-0.001135997;0;0;0;0;7.586625157;0;-1.926087033;0.326817254;-3.228117769;0.128353222;0.39839458;4.771882231;35295.38746;-6716.488912;0;0;86434.2;2163;32;0;34197.21317;35290.62106
34300;6537068.501;-438789.2616;-162682.3657;0;0;0;-1.925838272;0.327389184;494227.5057;834798.3192;4386894.777;-0.001135997;0;0;0;0;7.574136971;0;-1.925838272;0.327389184;-3.222003974;0.128601528;0.398855323;4.777996026;35287.13618;-6714.918746;0;0;86434.3;2163;32;0;34297.21541;35282.35363
34400;6537120.503;-438148.3018;-162320.3771;0;0;0;-1.925588736;0.327962497;493556.1048;834126.9061;4383366.477;-0.001135997;0;0;0;0;7.561661832;0;-1.925588736;0.327962497;-3.215875406;0.12885061;0.399317454;4.784124594;35278.85122;-6713.342171;0;0;86434.4;2163;32;0;34397.21765;35274.05198
34500;6537172.423;-437507.3366;-161958.3862;0;0;0;-1.925338422;0.328537196;492884.8619;833455.651;4379839.007;-0.001135997;0;0;0;0;7.549199722;0;-1.925338422;0.328537196;-3.209732008;0.129100467;0.399780975;4.790267992;35270.53167;-6711.759013;0;0;86434.5;2163;32;0;34497.21989;35265.7159
34600;6537224.26;-436866.3659;-161596.3929;0;0;0;-1.925087327;0.329113288;492213.7777;832784.5545;4376312.372;-0.001135997;0;0;0;0;7.536750625;0;-1.925087327;0.329113288;-3.203573724;0.129351107;0.400245894;4.796426276;35262.17751;-6710.16927;0;0;86434.6;2163;32;0;34597.22213;35257.34525
34700;6537276.013;-436225.3899;-161234.3974;0;0;0;-1.924835446;0.329690778;491542.8527;832113.6174;4372786.573;-0.001135997;0;0;0;0;7.524314521;0;-1.924835446;0.329690778;-3.197400499;0.129602532;0.400712215;4.802599501;35253.78896;-6708.572981;0;0;86434.7;2163;32;0;34697.22437;35248.93983
34800;6537327.684;-435584.4084;-160872.3996;0;0;0;-1.924582776;0.330269671;490872.0877;831442.8402;4369261.615;-0.001135997;0;0;0;0;7.511891395;0;-1.924582776;0.330269671;-3.191212276;0.129854745;0.401179944;4.808787724;35245.3652;-6706.969994;0;0;86434.8;2163;32;0;34797.22661;35240.49945
34900;6537379.272;-434943.4216;-160510.3996;0;0;0;-1.924329313;0.330849972;490201.4833;830772.2236;4365737.501;-0.001135997;0;0;0;0;7.499481229;0;-1.924329313;0.330849972;-3.185008999;0.130107751;0.401649085;4.814991001;35236.90686;-6705.360424;0;0;86434.9;2163;32;0;34897.22884;35232.02395
35000;6537430.777;-434302.4293;-160148.3972;0;0;0;-1.924075054;0.331431687;489531.0401;830101.7683;4362214.235;-0.001135997;0;0;0;0;7.487084006;0;-1.924075054;0.331431687;-3.178790611;0.130361552;0.402119645;4.821209389;35228.41301;-6703.744099;0;0;86435;2163;32;0;34997.23108;35223.51313
35100;6537482.199;-433661.4317;-159786.3926;0;0;0;-1.923819995;0.33201482;488860.759;829431.475;4358691.82;-0.001135997;0;0;0;0;7.474699708;0;-1.923819995;0.33201482;-3.172780949;0.130616153;0.402591628;4.827219051;35219.88365;-6702.121015;0;0;86435.1;2163;32;0;35097.23331;35214.96681
35200;6537533.539;-433020.4287;-159424.3857;0;0;0;-1.923564132;0.332599378;488190.6404;828761.3443;4355170.259;-0.001135997;0;0;0;0;7.462328319;0;-1.923564132;0.332599378;-3.166857525;0.130871558;0.403065039;4.833142475;35211.31897;-6700.491211;0;0;86435.2;2163;32;0;35197.23555;35206.38481
35300;6537584.795;-432379.4204;-159062.3766;0;0;0;-1.923307461;0.333185366;487520.6852;828091.377;4351649.557;-0.001135997;0;0;0;0;7.449969823;0;-1.923307461;0.333185366;-3.160919614;0.13112777;0.403539886;4.839080386;35202.71818;-6698.854536;0;0;86435.3;2163;32;0;35297.23778;35197.76692
35400;6537635.969;-431738.4067;-158700.3652;0;0;0;-1.923049979;0.333772789;486850.894;827421.5736;4348129.717;-0.001135997;0;0;0;0;7.437624201;0;-1.923049979;0.333772789;-3.154967161;0.131384793;0.404016172;4.845032839;35194.0819;-6697.211105;0;0;86435.4;2163;32;0;35397.24002;35189.11298
35500;6537687.059;-431097.3877;-158338.3516;0;0;0;-1.922791682;0.334361652;486181.2674;826751.935;4344610.742;-0.001135997;0;0;0;0;7.425291438;0;-1.922791682;0.334361652;-3.149000111;0.131642631;0.404493903;4.850999889;35185.40911;-6695.560729;0;0;86435.5;2163;32;0;35497.24225;35180.42278
35600;6537738.067;-430456.3633;-157976.3357;0;0;0;-1.922532565;0.334951961;485511.8062;826082.4617;4341092.636;-0.001135997;0;0;0;0;7.412971517;0;-1.922532565;0.334951961;-3.143018409;0.131901287;0.404973084;4.856981591;35176.69992;-6693.903425;0;0;86435.6;2163;32;0;35597.24449;35171.69615
35700;6537788.992;-429815.3336;-157614.3176;0;0;0;-1.922272626;0.335543722;484842.5111;825413.1545;4337575.403;-0.001135997;0;0;0;0;7.400664422;0;-1.922272626;0.335543722;-3.137021999;0.132160767;0.405453722;4.862978001;35167.95446;-6692.23922;0;0;86435.7;2163;32;0;35697.24672;35162.93287
35800;6537839.834;-429174.2986;-157252.2973;0;0;0;-1.922011859;0.336136939;484173.3827;824744.0141;4334059.047;-0.001135997;0;0;0;0;7.388370137;0;-1.922011859;0.336136939;-3.131010825;0.132421072;0.405935822;4.868989175;35159.17195;-6690.567964;0;0;86435.8;2163;32;0;35797.24895;35154.13278
35900;6537890.593;-428533.2583;-156890.2747;0;0;0;-1.921750262;0.33673162;483504.4218;824075.0412;4330543.57;-0.001135997;0;0;0;0;7.376088645;0;-1.921750262;0.33673162;-3.124984831;0.132682209;0.406419389;4.875015169;35150.35294;-6688.88976;0;0;86435.9;2163;32;0;35897.25118;35145.29567
36000;6537941.269;-427892.2126;-156528.2499;0;0;0;-1.92148783;0.337327768;482835.6291;823406.2364;4327028.977;-0.001135997;0;0;0;0;7.363819929;0;-1.92148783;0.337327768;-3.118943962;0.132944179;0.406904429;4.881056038;35141.49653;-6687.204442;0;0;86436;2163;32;0;35997.25341;35136.42133
36100;6537991.862;-427251.1617;-156166.2229;0;0;0;-1.92122456;0.33792539;482167.0052;822737.6005;4323515.272;-0.001135997;0;0;0;0;7.351563975;0;-1.92122456;0.33792539;-3.112888159;0.133206987;0.407390947;4.887111841;35132.60273;-6685.512009;0;0;86436.1;2163;32;0;36097.25564;35127.50959
36200;6538042.372;-426610.1054;-155804.1937;0;0;0;-1.920960446;0.338524491;481498.5509;822069.1342;4320002.458;-0.001135997;0;0;0;0;7.339320767;0;-1.920960446;0.338524491;-3.106817367;0.133470638;0.407878949;4.893182633;35123.67168;-6683.812486;0;0;86436.2;2163;32;0;36197.25787;35118.56024
36300;6538092.799;-425969.0439;-155442.1623;0;0;0;-1.920695486;0.339125077;480830.267;821400.8383;4316490.539;-0.001135997;0;0;0;0;7.327090287;0;-1.920695486;0.339125077;-3.100731528;0.133735136;0.408368441;4.899268472;35114.70258;-6682.105722;0;0;86436.3;2163;32;0;36297.2601;35109.57307
36400;6538143.144;-425327.9771;-155080.1286;0;0;0;-1.920429676;0.339727153;480162.154;820732.7133;4312979.519;-0.001135997;0;0;0;0;7.314872522;0;-1.920429676;0.339727153;-3.094630585;0.134000484;0.408859429;4.905369415;35105.69601;-6680.391831;0;0;86436.4;2163;32;0;36397.26233;35100.54789
36500;6538193.405;-424686.9051;-154718.0928;0;0;0;-1.92016301;0.340330726;479494.2128;820064.7601;4309469.401;-0.001135997;0;0;0;0;7.302667455;0;-1.92016301;0.340330726;-3.08851448;0.134266685;0.409351917;4.91148552;35096.65105;-6678.670631;0;0;86436.5;2163;32;0;36497.26456;35091.4845
36600;6538243.584;-424045.8278;-154356.0548;0;0;0;-1.919895485;0.340935801;478826.444;819396.9794;4305960.19;-0.001135997;0;0;0;0;7.29047507;0;-1.919895485;0.340935801;-3.082383155;0.134533746;0.409845913;4.917616845;35087.56771;-6676.942129;0;0;86436.6;2163;32;0;36597.26679;35082.3827
36700;6538293.68;-423404.7452;-153994.0146;0;0;0;-1.919627098;0.341542383;478158.8485;818729.372;4302451.889;-0.001135997;0;0;0;0;7.278295353;0;-1.919627098;0.341542383;-3.076236553;0.134801669;0.410341421;4.923763447;35078.44608;-6675.20634;0;0;86436.7;2163;32;0;36697.26901;35073.24228
36800;6538343.692;-422763.6574;-153631.9722;0;0;0;-1.919357843;0.342150479;477491.4269;818061.9384;4298944.502;-0.001135997;0;0;0;0;7.266128288;0;-1.919357843;0.342150479;-3.070074614;0.135070459;0.410838447;4.929925386;35069.28542;-6673.463125;0;0;86436.8;2163;32;0;36797.27124;35064.06303
36900;6538393.622;-422122.5644;-153269.9277;0;0;0;-1.919087717;0.342760095;476824.1799;817394.6796;4295438.033;-0.001135997;0;0;0;0;7.25397386;0;-1.919087717;0.342760095;-3.063897281;0.13534012;0.411336998;4.936102719;35060.08629;-6671.712589;0;0;86436.9;2163;32;0;36897.27346;35054.84476
37000;6538443.469;-421481.4661;-152907.881;0;0;0;-1.918816715;0.343371235;476157.1084;816727.5962;4291932.486;-0.001135997;0;0;0;0;7.241832054;0;-1.918816715;0.343371235;-3.057704493;0.135610656;0.411837079;4.942295507;35050.84769;-6669.954541;0;0;86437;2163;32;0;36997.27569;35045.58724
37100;6538493.233;-420840.3626;-152545.8321;0;0;0;-1.918544834;0.343983906;475490.2131;816060.6889;4288427.865;-0.001135997;0;0;0;0;7.229702855;0;-1.918544834;0.343983906;-3.051496192;0.135882071;0.412338696;4.948503808;35041.56971;-6668.189;0;0;86437.1;2163;32;0;37097.27791;35036.29028
37200;6538542.915;-420199.2539;-152183.781;0;0;0;-1.918272068;0.344598114;474823.4946;815393.9586;4284924.173;-0.001135997;0;0;0;0;7.217586248;0;-1.918272068;0.344598114;-3.045272318;0.136154371;0.412841855;4.954727682;35032.2524;-6666.415976;0;0;86437.2;2163;32;0;37197.28014;35026.95364
37300;6538592.513;-419558.14;-151821.7278;0;0;0;-1.917998415;0.345213865;474156.9539;814727.406;4281421.416;-0.001135997;0;0;0;0;7.205482218;0;-1.917998415;0.345213865;-3.039032812;0.136427558;0.413346561;4.960967188;35022.89503;-6664.635327;0;0;86437.3;2163;32;0;37297.28236;35017.57714
37400;6538642.028;-418917.0209;-151459.6725;0;0;0;-1.917723868;0.345831165;473490.5915;814061.0318;4277919.596;-0.001135997;0;0;0;0;7.193390751;0;-1.917723868;0.345831165;-3.032777612;0.136701637;0.413852822;4.967222388;35013.49811;-6662.847154;0;0;86437.4;2163;32;0;37397.28458;35008.16057
37500;6538691.461;-418275.8966;-151097.615;0;0;0;-1.917448425;0.346450019;472824.4084;813394.8368;4274418.717;-0.001135997;0;0;0;0;7.181311833;0;-1.917448425;0.346450019;-3.02650666;0.136976613;0.414360642;4.97349334;35004.06069;-6661.051272;0;0;86437.5;2163;32;0;37497.28681;34998.70368
37600;6538740.81;-417634.7671;-150735.5553;0;0;0;-1.91717208;0.347070434;472158.4052;812728.8218;4270918.785;-0.001135997;0;0;0;0;7.169245448;0;-1.91717208;0.347070434;-3.020219894;0.137252489;0.414870028;4.979780106;34994.58282;-6659.247692;0;0;86437.6;2163;32;0;37597.28903;34989.20628
37700;6538790.077;-416993.6325;-150373.4936;0;0;0;-1.916894829;0.347692415;471492.5828;812062.9875;4267419.802;-0.001135997;0;0;0;0;7.157191584;0;-1.916894829;0.347692415;-3.013917253;0.137529272;0.415380985;4.986082747;34985.06454;-6657.436424;0;0;86437.7;2163;32;0;37697.29125;34979.66815
37800;6538839.26;-416352.4927;-150011.4297;0;0;0;-1.916616669;0.348315969;470826.9418;811397.3348;4263921.773;-0.001135997;0;0;0;0;7.145150224;0;-1.916616669;0.348315969;-3.007598677;0.137806964;0.415893521;4.992401323;34975.50515;-6655.617332;0;0;86437.8;2163;32;0;37797.29347;34970.08906
37900;6538888.361;-415711.3477;-149649.3636;0;0;0;-1.916337594;0.348941101;470161.4831;810731.8643;4260424.702;-0.001135997;0;0;0;0;7.133121356;0;-1.916337594;0.348941101;-3.001264103;0.13808557;0.41640764;4.998735898;34965.90507;-6653.790499;0;0;86437.9;2163;32;0;37897.29569;34960.4688
